"","id_no","binomial","presence","origin","seasonal","compiler","yrcompiled","citation","subspecies","subpop","source","island","tax_comm","dist_comm","generalisd","legend","kingdom","phylum","class","order_","family","genus","category","marine","terrestial","freshwater","SHAPE_Leng","SHAPE_Area"
"10440",42658,"Elephantulus brachyrhynchus",1,1,1,"Galen B. Rathbun",2015,"G.B. Rathbun, California Academy of Sciences, www.sengis.org",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","MACROSCELIDEA","MACROSCELIDIDAE","Elephantulus","LC","false","true","false",105.125609792,324.774086564
"10441",87948094,"Ochotona mantchurica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","LAGOMORPHA","OCHOTONIDAE","Ochotona","LC","false","true","false",44.2639761886,42.4447036886
"10442",20296,"Sminthopsis archeri",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DASYUROMORPHIA","DASYURIDAE","Sminthopsis","DD","false","true","false",11.3019459881,1.84962941463
"10443",20296,"Sminthopsis archeri",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Guinea",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DASYUROMORPHIA","DASYURIDAE","Sminthopsis","DD","false","true","false",7.68808419736,2.01465775099
"10444",136467,"Melomys cooperae",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Melomys","DD","false","true","false",4.62919633243,0.264267279935
"10445",41707,"Viverra megaspila",4,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","VIVERRIDAE","Viverra","EN","false","true","false",90.2704394064,42.421912899
"10446",41707,"Viverra megaspila",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","VIVERRIDAE","Viverra","EN","false","true","false",130.596047933,72.2719347861
"10447",136607,"Ctenomys goodfellowi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CTENOMYIDAE","Ctenomys","LC","false","true","false",5.11140399322,1.91320879207
"10448",953,"Alticola montosa",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Alticola","VU","false","true","false",6.71376024008,1.91593312024
"10449",18707,"Pteronotus macleayii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)","griseus",NA,NA,"Puerto Rico",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MORMOOPIDAE","Pteronotus","LC","false","true","false",6.83141643302,0.941049284791
"10450",18707,"Pteronotus macleayii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)","macleayii",NA,NA,"Isles of Pines",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MORMOOPIDAE","Pteronotus","LC","false","true","false",2.64328703527,0.195687505067
"10451",18707,"Pteronotus macleayii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)","macleayii",NA,NA,"Cuba",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MORMOOPIDAE","Pteronotus","LC","false","true","false",42.4485831859,9.30226331527
"10452",18509,"Pseudochirulus herbertensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","PSEUDOCHEIRIDAE","Pseudochirulus","LC","false","true","false",6.19519639928,0.292427561134
"10453",8202,"Eulemur mongoz",1,3,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant & Introduced (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","LEMURIDAE","Eulemur","CR","false","true","false",2.26734004374,0.0525017668969
"10454",8202,"Eulemur mongoz",1,3,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Grande Comore",NA,NA,0,"Extant & Introduced (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","LEMURIDAE","Eulemur","CR","false","true","false",1.79147619528,0.0841524019045
"10455",8202,"Eulemur mongoz",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","LEMURIDAE","Eulemur","CR","false","true","false",10.8313748324,0.540930326278
"10456",12762,"Smutsia gigantea",1,1,1,"IUCN SSC Pangolin Specialist Group",2019,"IUCN SSC Pangolin Specialist Group",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PHOLIDOTA","MANIDAE","Smutsia","EN","false","true","false",148.550182618,282.806025478
"10457",12762,"Smutsia gigantea",1,1,1,"IUCN SSC Pangolin Specialist Group",2019,"IUCN SSC Pangolin Specialist Group",NA,NA,NA,NA,NA,"Gashaka Gumti",0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PHOLIDOTA","MANIDAE","Smutsia","EN","false","true","false",3.88122830291,0.660001150353
"10458",12762,"Smutsia gigantea",4,1,1,"IUCN SSC Pangolin Specialist Group",2019,"IUCN SSC Pangolin Specialist Group",NA,NA,NA,NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","PHOLIDOTA","MANIDAE","Smutsia","EN","false","true","false",7.30055783107,1.7612086096
"10459",112503202,"Crocidura munissii",1,1,1,"IUCN SSC Small Mammal Specialist Group",2019,"IUCN SSC Small Mammal Specialist Group",NA,NA,"Stanley et al. 2015",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Crocidura","LC","false","true","false",8.9387503397,2.49702762475
"10460",18132,"Presbytis thomasi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sumatra",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Presbytis","VU","false","true","false",13.3689452991,4.92925487653
"10461",7920,"Vespadelus darlingtoni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Tasmania",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Vespadelus","LC","false","true","false",28.0872268699,5.98489518488
"10462",7920,"Vespadelus darlingtoni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Vespadelus","LC","false","true","false",84.2474057332,43.7243074307
"10463",7920,"Vespadelus darlingtoni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Lord Howe",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Vespadelus","LC","false","true","false",0.260749045892,0.0014211099724
"10464",7920,"Vespadelus darlingtoni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Kangaroo",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Vespadelus","LC","false","true","false",4.75082406748,0.438686015105
"10465",22844,"Vandeleuria nolthenii",1,1,1,"IUCN SSC Small Mammal Specialist Group",2019,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,"Sri Lanka",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Vandeleuria","EN","false","true","false",0.98201011285,0.025915119798
"10466",6286,"Dasyprocta prymnolopha",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","DASYPROCTIDAE","Dasyprocta","LC","false","true","false",89.4123547192,159.047112983
"10467",20334,"Solomys salamonis",1,1,1,"IUCN SSC Small Mammal Speciailst Group",2016,"IUCN SSC Small Mammal Speciailst Group",NA,NA,NA,"Ugi Island",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Solomys","DD","false","true","false",0.270453449022,0.00366915727797
"10468",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Kulinus",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0284321864155,4.96749941994e-05
"10469",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Umboi",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",1.23270463076,0.0711936098468
"10470",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Hanover",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",1.81087212789,0.0989792051166
"10471",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Britain",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",17.2689157249,2.88331697498
"10472",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Tsoi-Lik",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.041729061096,8.18049906503e-05
"10473",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Ireland",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",8.77980292493,0.57156341999
"10474",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Tsollaunung",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.100684889796,0.000639069989649
"10475",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Mioko",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0350330349185,5.18849865501e-05
"10476",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Nuselawa",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0721543618596,0.000278014991501
"10477",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Ungan",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0426849046227,0.000130400017201
"10478",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Bangatang",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.149803787597,0.0010317599518
"10479",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Baudisson",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.224685128486,0.0018880850033
"10480",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Dyaul",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.775946591477,0.0089071850201
"10481",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Ulu",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.101521664696,0.000558049988199
"10482",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Tsalui",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.126560816327,0.000360595004001
"10483",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Bingbingseng",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0450381282107,0.00014574999645
"10484",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Wadei",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0430258111917,6.83650110998e-05
"10485",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Ribnitz",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0640437512986,0.00030612498495
"10486",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Selapiu",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.246295084706,0.0020580100067
"10487",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Duke of York",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.358415035247,0.00410245501265
"10488",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Anelaua",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0553575377206,0.000207925010201
"10489",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"East",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.14520367871,0.0008453450112
"10490",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Enang",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.061249478057,0.00025596498465
"10491",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Globig",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0350403971542,8.61550125001e-05
"10492",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Nemto",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0447081244508,0.00013980500525
"10493",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Kiton",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0334457226271,7.66850017505e-05
"10494",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Lisseno",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0383791517859,9.66000129501e-05
"10495",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Pochol",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0344126765301,6.56300138e-05
"10496",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Tagalop",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0828928013626,0.00021984500335
"10497",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Manne",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.15368767179,0.001281729975
"10498",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Tungelo",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0670942799631,0.0002588999977
"10499",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Nubils",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0444176955337,0.00013409499965
"10500",6777,"Dobsonia praedatrix",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Patio",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.0846454400572,0.00048203498135
"10501",46205590,"Paucidentomys vermidax",1,1,1,"IUCN SSC Small Mammal Specialist Group",2016,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,"Sulawesi",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Paucidentomys","DD","false","true","false",2.11189966107,0.101564707951
"10502",12263,"Lonchophylla bokermanni",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Lonchophylla","EN","false","true","false",1.74413865014,0.0807079638303
"10503",41700,"Genetta servalina",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","VIVERRIDAE","Genetta","LC","false","true","false",86.3139560252,257.877777814
"10504",41700,"Genetta servalina",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,"Rovero et al. 2008",NA,NA,"Rubeho Mts (Ilolo)",0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","VIVERRIDAE","Genetta","LC","false","true","false",0.0702076020731,0.000392224921402
"10505",41700,"Genetta servalina",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Zanzibar",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","VIVERRIDAE","Genetta","LC","false","true","false",2.86323489442,0.127669604957
"10506",22050,"Tragelaphus spekii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Tragelaphus","LC","false","true","true",193.360058631,359.409654709
"10507",16559,"Pentalagus furnessi",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","LAGOMORPHA","LEPORIDAE","Pentalagus","EN","false","true","false",2.29196543439,0.0340367466772
"10508",13837,"Mops brachypterus",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE","Mops","LC","false","true","false",152.749665301,156.697224979
"10509",13837,"Mops brachypterus",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Bugale Island",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE","Mops","LC","false","true","false",0.565058812075,0.0254082377201
"10510",13837,"Mops brachypterus",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Zanzibar",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE","Mops","LC","false","true","false",2.875265624,0.127671872233
"10511",10170,"Hippotragus niger",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)","variani",NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Hippotragus","LC","false","true","false",7.40091109429,3.26149283996
"10512",10170,"Hippotragus niger",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Hippotragus","LC","false","true","false",112.452846974,249.83830605
"10513",5764,"Cryptotis gracilis",1,1,1,"IUCN SSC Small Mammal Specialist Group",2020,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Cryptotis","LC","false","true","false",6.51842752379,1.02223714341
"10514",19324,"Rattus bontanus",2,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Probably Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Rattus","DD","false","true","false",1.88716480815,0.0787861249467
"10515",19324,"Rattus bontanus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Rattus","DD","false","true","false",1.56999132488,0.139296894932
"10516",15587,"Oreoryzomys balneator",1,1,1,"IUCN SSC Small Mammal Specialist Group",2018,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Oreoryzomys","DD","false","true","false",13.8401021257,5.53304826131
"10517",136202,"Philander mondolfii",1,1,1,"IUCN",2011,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Philander","LC","false","true","false",49.2848348816,17.7306662635
"10518",16026,"Cratogeomys fumosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","GEOMYIDAE","Cratogeomys","LC","false","true","false",22.2657067975,3.55154293224
"10519",15792,"Oxymycterus rufus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Oxymycterus","LC","false","true","false",59.8363746445,26.973468799
"10520",727,"Neomicroxus bogotensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Neomicroxus","LC","false","true","false",20.2832858716,4.91305824164
"10521",4768,"Chlorotalpa duthieae",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","AFROSORICIDA","CHRYSOCHLORIDAE","Chlorotalpa","VU","false","true","false",8.34892572524,1.06414568682
"10522",46251646,"Microcebus marohita",1,1,1,"IUCN",2014,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CHEIROGALEIDAE","Microcebus","CR","false","true","false",0.261153032913,0.00245351215617
"10523",136760,"Chodsigoa sodalis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Chodsigoa","DD","false","true","false",10.3319446837,0.619146042889
"10524",8968,"Nanger dama",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,"Air-Tenere",0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Nanger","CR","false","true","false",4.47569951573,1.48978936426
"10525",8968,"Nanger dama",4,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,"Draa Valley",0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Nanger","CR","false","true","false",2.62065335142,0.517140917289
