OBJECTID,id_no,binomial,orig_area_km2
4817,19547,Rhinolophus lepidus,3508955.1128678168
4818,19548,Rhinolophus luctus,5655425.7884556549
4819,64588047,Rhinolophus mabuensis,22050.685696710949
4820,19549,Rhinolophus maclaudi,8188.3008676305153
4821,19550,Rhinolophus macrotis,2405782.0270756572
4822,136410,Rhinolophus madurensis,4927.4984262843018
4823,44783,Rhinolophus maendeleo,2698.2662266499328
4824,19551,Rhinolophus malayanus,1922229.187608856
4825,19552,Rhinolophus marshalli,714384.49133233808
4826,84372245,Rhinolophus mcintyrei,58700.322339736813
4827,19553,Rhinolophus megaphyllus,876484.09266698384
4828,19519,Rhinolophus mehelyi,1977521.6726157351
4829,84384558,Rhinolophus microglobosus,1750987.5593091031
4830,19554,Rhinolophus mitratus,94.801889765992726
4831,136248,Rhinolophus montanus,71.281841401435983
4832,64589126,Rhinolophus mossambicus,1186159.5678480151
4833,19556,Rhinolophus nereis,1538.1902838089641
4834,19557,Rhinolophus osgoodi,769589.36140059878
4835,19558,Rhinolophus paradoxolophus,421909.31261471228
4836,19559,Rhinolophus pearsonii,3176319.3125553168
4837,85707170,Rhinolophus perditus,512.17062729980785
4838,19560,Rhinolophus philippinensis,247494.093625913
4839,84372306,Rhinolophus proconsulis,2664.9744655388458
4840,85707059,Rhinolophus pusillus,3582707.2165091899
4841,19562,Rhinolophus rex,1749089.49732472
4842,136496,Rhinolophus robinsoni,47298.746564818437
4843,84379218,Rhinolophus rouxii,820811.69326069939
4844,19564,Rhinolophus rufus,34730.280371365108
4845,44784,Rhinolophus ruwenzorii,27329.933245436219
4846,44785,Rhinolophus sakejiensis,306.91604589883548
4847,82347791,Rhinolophus schnitzleri,383387.94618127513
4848,19565,Rhinolophus sedulus,805436.94699541619
4849,19566,Rhinolophus shameli,580945.59845612268
4850,136631,Rhinolophus shortridgei,337553.84583747003
4851,136651,Rhinolophus siamensis,619930.96309574856
4852,19567,Rhinolophus silvestris,136273.34260906861
4853,19568,Rhinolophus simulator,1911303.3268416489
4854,41529,Rhinolophus sinicus,2168832.002397825
4855,64588371,Rhinolophus smithersi,81467.281433402342
4856,84383122,Rhinolophus stheno,852341.81710811087
4857,19570,Rhinolophus subbadius,76252.772289002649
4858,19571,Rhinolophus subrufus,217835.51236270199
4859,19572,Rhinolophus swinnyi,1347775.278010383
4860,84372447,Rhinolophus tatar,169832.16059632029
4861,19573,Rhinolophus thomasi,1408338.003705546
4862,19574,Rhinolophus trifoliatus,1344635.052641134
4863,19575,Rhinolophus virgo,269684.68390620308
4864,82346260,Rhinolophus willardi,3587.6120465424929
4865,82348701,Rhinolophus xinanzhongguoensis,668.69412749398805
4866,19576,Rhinolophus yunanensis,401254.62545905373
4867,44786,Rhinolophus ziama,2057.0477174238799
4868,19589,Rhinonicteris aurantia,747415.43889285438
4869,19591,Rhinophylla alethina,125702.27415170761
4870,19592,Rhinophylla fischerae,4564323.5281343888
4871,19593,Rhinophylla pumilio,8332744.3817318454
4872,19594,Rhinopithecus avunculus,10209.53388698717
4873,19597,Rhinopithecus bieti,29672.14544157741
4874,19595,Rhinopithecus brelichi,502.96520844924981
4875,19596,Rhinopithecus roxellana,250603.60204148709
4876,13508501,Rhinopithecus strykeri,203.43465351005571
4877,82345555,Rhinopoma cystops,13821484.111345701
4878,82345696,Rhinopoma hadramauticum,231.4321756238854
4879,82345477,Rhinopoma hardwickii,16944080.344091699
4880,19601,Rhinopoma macinnesi,3280279.409296304
4881,19600,Rhinopoma microphyllum,7150648.8414420057
4882,19602,Rhinopoma muscatellum,580193.49788190715
4883,42460,Rhinosciurus laticaudatus,911388.63984431571
4884,113476528,Rhipidomys albujai,140.7425473199836
4885,19605,Rhipidomys austrinus,138615.49397304771
4886,136357,Rhipidomys cariri,228104.40511759979
4887,19606,Rhipidomys caucensis,51116.171178116369
4888,19607,Rhipidomys couesi,144557.9853933987
4889,136195,Rhipidomys emiliae,697811.21547536203
4890,19608,Rhipidomys fulviventer,52004.126349899409
4891,136759,Rhipidomys gardneri,152161.47229244941
4892,47778330,Rhipidomys ipukensis,97567.396059426319
4893,48297964,Rhipidomys itoan,97658.286610692972
4894,19609,Rhipidomys latimanus,157709.77817823421
4895,19610,Rhipidomys leucodactylus,4401984.1605417039
4896,19611,Rhipidomys macconnelli,189756.6846127217
4897,136422,Rhipidomys macrurus,1566715.865334071
4898,19612,Rhipidomys mastacalis,634027.37806257815
4899,136210,Rhipidomys modicus,74243.530341908554
4900,47778059,Rhipidomys nitela,1447248.454623387
4901,19614,Rhipidomys ochrogaster,23325.815259333809
4902,48297988,Rhipidomys tribei,36181.291926820821
4903,19616,Rhipidomys venezuelae,172682.87574315729
4904,19617,Rhipidomys venustus,8414.4848620652101
4905,19618,Rhipidomys wetzeli,138912.93580940331
4906,19645,Rhizomys pruinosus,2359135.0287036742
4907,19646,Rhizomys sinensis,2057162.697685885
4908,19647,Rhizomys sumatrensis,1372316.061671695
4909,136810,Rhogeessa aeneus,144232.97036249601
4910,88151726,Rhogeessa bickhami,5754.4507453069064
4911,19680,Rhogeessa genowaysi,913.21032475159166
4912,136220,Rhogeessa hussoni,548522.01953020401
4913,88151760,Rhogeessa io,4608167.5458067721
4914,88151749,Rhogeessa menchuae,827.42691839021859
4915,19682,Rhogeessa minutilla,663867.20607880759
4916,19683,Rhogeessa mira,3345.6705521437898
4917,19684,Rhogeessa parvula,448881.71692513389
4918,19685,Rhogeessa tumida,462266.24395471421
4919,88151777,Rhogeessa velilla,2538.6214169959949
4920,19686,Rhombomys opimus,4587504.6536412165
4921,19705,Rhynchocyon chrysopygus,3574.3297073520712
4922,19709,Rhynchocyon cirnei,1130867.6840202149
4923,19708,Rhynchocyon petersi,31086.315568174581
4924,136309,Rhynchocyon udzungwensis,320.40202172609003
4925,41623,Rhynchogale melleri,2215646.6846102532
4926,19710,Rhyncholestes raphanurus,41000.3087959896
4927,19711,Rhynchomeles prattorum,231.1438763817321
4928,136724,Rhynchomys banahao,61.733806418681283
4929,19712,Rhynchomys isarogensis,46.195197615761231
4930,19713,Rhynchomys soricoides,4215.0316908878594
4931,136489,Rhynchomys tapulao,61.596114380523332
4932,19714,Rhynchonycteris naso,11506933.096091671
4933,7935,Rhyneptesicus nasutus,1865895.282230492
4934,19742,Romerolagus diazi,444.36407887845661
4935,29730,Rousettus aegyptiacus,4071434.3853188301
4936,19754,Rousettus amplexicaudatus,4281494.2892909143
4937,19755,Rousettus celebensis,181192.80055573941
4938,19758,Rousettus lanosus,209034.03375376339
4939,19756,Rousettus leschenaultii,6764212.5870040851
4940,136593,Rousettus linduensis,40.188184553688593
4941,19750,Rousettus madagascariensis,292748.27137748711
4942,19757,Rousettus obliviosus,1667.1240686566671
4943,19751,Rousettus spinalatus,71651.955574915075
4944,19762,Rubrisciurus rubriventer,169893.7007002958
4945,4257,Rucervus duvaucelii,34622.98799964846
4946,4265,Rucervus eldii,84181.279403260647
4947,136791,Rungwecebus kipunji,71.060567993024918
4948,19771,Rupicapra pyrenaica,15276.130867383021
4949,39255,Rupicapra rupicapra,209045.404758458
4950,4273,Rusa alfredi,1689.0954209957199
4951,4274,Rusa marianna,112256.4707280591
4952,41789,Rusa timorensis,11319.624014217899
4953,41790,Rusa unicolor,7568022.2724520499
4954,19790,Ruwenzorisorex suncoides,22305.7597064244
4955,19799,Saccolaimus flaviventris,6050295.8266614946
4956,19800,Saccolaimus mixtus,53568.294136698838
4957,19801,Saccolaimus peli,1959769.803454556
4958,19802,Saccolaimus saccolaimus,1930002.818823271
4959,136420,Saccopteryx antioquensis,3092.0565300935141
4960,19804,Saccopteryx bilineata,12631786.504325449
4961,19805,Saccopteryx canescens,6383205.9335943758
4962,19806,Saccopteryx gymnura,782115.71419034712
4963,19807,Saccopteryx leptura,12288578.237051589
4964,19808,Saccostomus campestris,5347573.7364515364
4965,19809,Saccostomus mearnsi,667842.48139554355
4966,40644,Saguinus bicolor,10128.843903765441
4967,41522,Saguinus geoffroyi,75592.653834592144
4968,39948,Saguinus imperator,234317.70509631041
4969,41523,Saguinus inustus,380406.2634932393
4970,41524,Saguinus labiatus,286447.65222108841
4971,19819,Saguinus leucopus,56861.685630268054
4972,42695,Saguinus martinsi,42109.335609636648
4973,135429,Saguinus melanoleucus,59667.482556453237
4974,41525,Saguinus midas,863248.98777272284
4975,41526,Saguinus mystax,589292.76404264651
4976,160901052,Saguinus niger,281218.18269995402
4977,19823,Saguinus oedipus,51980.789467183618
4978,70610874,Saguinus ursulus,318687.96255869733
4979,19832,Saiga tatarica,749600.69913534902
4980,41536,Saimiri boliviensis,1373861.624031832
4981,160940148,Saimiri cassiquiarensis,1833366.5716677811
4982,70610928,Saimiri collinsi,916152.73077211296
4983,19836,Saimiri oerstedii,10599.15678351813
4984,43968,Saimiri sciureus,956584.80621996406
4985,41538,Saimiri ustus,876708.45650818036
4986,19839,Saimiri vanzolinii,2930.592432259416
4987,19852,Salanoia concolor,18643.085697551222
4988,136228,Salinomys delicatus,163202.18417945431
4989,19866,Salpingotulus michaelis,2228.410133337637
4990,19863,Salpingotus crassicauda,1359236.8251317639
4991,19864,Salpingotus heptneri,14446.84310325811
4992,19865,Salpingotus kozlovi,1543358.2550573079
4993,19867,Salpingotus pallidus,55476.033647770273
4994,6664,Santamartamys rufodorsalis,89.522853645968496
4995,172351505,Sapajus apella,5970684.7080902392
4996,136366,Sapajus cay,620928.05170408462
4997,136253,Sapajus flavius,21668.449208601509
4998,136346,Sapajus libidinosus,2612540.28621927
4999,136717,Sapajus nigritus,879809.96847227332
5000,42697,Sapajus robustus,119922.9120353467
5001,4074,Sapajus xanthosternos,466598.2779224593
5002,40540,Sarcophilus harrisii,64284.130193004203
5003,44693,Sauromys petrophilus,728182.43595893576
5004,136806,Saxatilomys paulinae,2405.6938249886571
5005,41471,Scalopus aquaticus,3460625.7156583322
5006,41472,Scapanulus oweni,344735.68931456568
5007,41473,Scapanus latimanus,327071.52769107849
5008,41474,Scapanus orarius,351197.99982262863
5009,41475,Scapanus townsendii,116645.3495189151
5010,136549,Scapteromys aquaticus,260136.1045911723
5011,19945,Scapteromys tumidus,258564.7586496713
5012,41476,Scaptochirus moschatus,1176521.7940962459
5013,41477,Scaptonyx fusicaudus,892190.31753256137
5014,19997,Sciurillus pusillus,1209565.3722964821
5015,8785,Sciurocheirus alleni,94725.972968777263
5016,136214,Sciurocheirus gabonensis,530138.93669209606
5017,91979463,Sciurocheirus makandensis,10215.458414053861
5018,19998,Sciurotamias davidianus,1329974.5317113111
5019,19999,Sciurotamias forresti,312520.86484637629
5020,42461,Sciurus aberti,270369.63060506288
5021,20003,Sciurus aestuans,6940458.8844579663
5022,20004,Sciurus alleni,48936.184463916288
5023,20000,Sciurus anomalus,614409.56655956421
5024,20005,Sciurus arizonensis,87239.605015322799
5025,20006,Sciurus aureogaster,620610.95731046656
5026,42462,Sciurus carolinensis,4083776.6508595841
5027,20007,Sciurus colliaei,81301.847318223401
5028,20001,Sciurus deppei,695001.29785439558
5029,20008,Sciurus flammifer,45445.133942615459
5030,20009,Sciurus gilvigularis,1326365.1351369771
5031,20010,Sciurus granatensis,988541.23728386103
5032,20011,Sciurus griseus,376959.54372240638
5033,20012,Sciurus ignitus,2084215.7830918231
5034,20013,Sciurus igniventris,2711163.370309711
5035,20014,Sciurus lis,214979.70664875081
5036,20015,Sciurus nayaritensis,249138.59558996101
5037,20016,Sciurus niger,4360503.46927715
5038,20017,Sciurus oculatus,101821.5672545038
5039,20018,Sciurus pucheranii,238124.38498742619
5040,20019,Sciurus pyrrhinus,148903.4194743651
5041,20020,Sciurus richmondi,22521.057741261051
5042,20021,Sciurus sanborni,66856.142377101278
5043,20022,Sciurus spadiceus,3247850.050719602
5044,20023,Sciurus stramineus,156432.90516004339
5045,20024,Sciurus variegatoides,392634.08982826938
5046,20025,Sciurus vulgaris,19900422.43545974
5047,20026,Sciurus yucatanensis,194218.5469667594
5048,20033,Scleronycteris ega,974268.96540753893
5049,20036,Scolomys melanops,100718.8653547266
5050,20037,Scolomys ucayalensis,197624.31172729071
5051,14946,Scoteanax rueppellii,301681.34317979362
5052,20052,Scotinomys teguina,129226.6304053427
5053,20053,Scotinomys xerampelinus,5119.2568447141948
5054,20054,Scotoecus albofuscus,3070685.783806636
5055,20055,Scotoecus hirundo,4915823.165469409
5056,20056,Scotoecus pallidus,187879.6135149817
5057,20058,Scotomanes ornatus,2690080.9474981939
5058,84466436,Scotonycteris bergmansi,3796396.7179681482
5059,84466273,Scotonycteris occidentalis,305973.61312965531
5060,20059,Scotonycteris ophiodon,387472.80176280887
5061,84464403,Scotonycteris zenkeri,114266.9434114631
5062,84466713,Scotophilus andrewreborii,134638.73620292291
5063,20064,Scotophilus borbonicus,2541.0040195325282
5064,20065,Scotophilus celebensis,169338.9432780777
5065,136612,Scotophilus collinus,210158.91186969911
5066,20066,Scotophilus dinganii,10950331.90193258
5067,84466810,Scotophilus ejetai,104656.0208766455
5068,20067,Scotophilus heathii,5778044.6103901891
5069,20068,Scotophilus kuhlii,5207713.2415285651
5070,20069,Scotophilus leucogaster,5428091.3127291668
5071,84466826,Scotophilus livingstonii,384.9382194972614
5072,136774,Scotophilus marovaza,75593.002558144362
5073,20070,Scotophilus nigrita,2195023.6456173989
5074,44934,Scotophilus nucella,48891.821093804043
5075,20071,Scotophilus nux,951652.98762149888
5076,20072,Scotophilus robustus,398682.72579262481
5077,136675,Scotophilus tandrefana,46277.964527040887
5078,84466859,Scotophilus trujilloi,38327.571484199783
5079,20073,Scotophilus viridis,4650424.2876554988
5080,14942,Scotorepens balstoni,4980139.667311321
5081,14943,Scotorepens greyii,4064444.306732595
5082,14945,Scotorepens orion,265257.54234188638
5083,14947,Scotorepens sanborni,702839.93758723326
5084,17338,Scotozous dormeri,2183035.257638928
5085,41449,Scutisorex somereni,434020.1021824819
5086,112390882,Scutisorex thori,313.78877501130802
5087,20089,Sekeetamys calurus,200787.49154109819
5088,20102,Selevinia betpakdalaensis,148696.12529588101
5089,39833,Semnopithecus ajax,8463.4872975371709
5090,39832,Semnopithecus entellus,558927.38068049133
5091,39837,Semnopithecus hector,101193.87488743001
5092,167543916,Semnopithecus hypoleucos,407295.9120014428
5093,44694,Semnopithecus johnii,24254.6425319308
5094,167546892,Semnopithecus priam,190708.96383941619
5095,39840,Semnopithecus schistaceus,311621.83307640161
5096,22042,Semnopithecus vetulus,36899.959891856197
5097,40594,Setifer setosus,590831.52043720591
5098,20165,Setonix brachyurus,18067.523451747518
5099,20185,Sicista armenica,126.3472048100638
5100,20184,Sicista betulina,6815728.8630392849
5101,20186,Sicista caucasica,6717.9409198310932
5102,20187,Sicista caudata,231138.8716559482
5103,20188,Sicista concolor,527750.54967136949
5104,20189,Sicista kazbegica,3375.9308278280942
5105,20196,Sicista kluchorica,7368.9333544115498
5106,110500058,Sicista loriger,722.74564394703043
5107,20190,Sicista napaea,117904.6910823841
5108,20191,Sicista pseudonapaea,26717.87776974235
5109,20192,Sicista severtzovi,350178.33127953898
5110,20193,Sicista strandi,652606.21507817705
5111,91934441,Sicista subtilis,2577859.8546742098
5112,20195,Sicista tianshanica,358956.52320014051
5113,92332716,Sicista trizona,237.7457345405262
5114,115591937,Sigmodon alleni,174838.52188899071
5115,20210,Sigmodon alstoni,840154.33059276815
5116,20211,Sigmodon arizonae,345243.19783313369
5117,20212,Sigmodon fulviventer,464181.72361455951
5118,136426,Sigmodon hirsutus,761227.88220112538
5119,20213,Sigmodon hispidus,2615493.3684521751
5120,20214,Sigmodon inopinatus,13693.22471518298
5121,20215,Sigmodon leucotis,282559.28995374963
5122,20216,Sigmodon mascotensis,252530.69298739731
5123,20217,Sigmodon ochrognathus,464579.70636208862
5124,20218,Sigmodon peruanus,98147.840331727843
5125,136559,Sigmodon toltecus,416837.80664186901
5126,20221,Sigmodontomys alfari,383741.27130639408
5127,20229,Simias concolor,6004.4798567368443
5128,20296,Sminthopsis archeri,46750.448126296549
5129,40551,Sminthopsis bindi,45580.319614516739
5130,20295,Sminthopsis butleri,7067.2401251790016
5131,40541,Sminthopsis crassicaudata,4142070.3115880028
5132,40542,Sminthopsis dolichura,551955.41875978059
5133,20290,Sminthopsis douglasi,47155.442363549337
5134,40543,Sminthopsis gilberti,76660.776097941372
5135,41509,Sminthopsis granulipes,102924.1175287754
5136,41510,Sminthopsis griseoventer,144250.29279579141
5137,40544,Sminthopsis hirtipes,1034251.434874997
5138,20297,Sminthopsis leucopus,96975.20789014452
5139,40545,Sminthopsis longicaudata,747607.50132487062
5140,40546,Sminthopsis macroura,4298494.3877172479
5141,40547,Sminthopsis murina,1210334.9015869561
5142,40548,Sminthopsis ooldea,1134046.127563718
5143,20293,Sminthopsis psammophila,7620.0006561996652
5144,40549,Sminthopsis virginiae,362577.32754316588
5145,40550,Sminthopsis youngsoni,1373245.2367795219
5146,12762,Smutsia gigantea,3497907.7236345331
5147,12765,Smutsia temminckii,7124300.1439938154
5148,20321,Solenodon paradoxus,13314.03612379104
5149,20332,Solisorex pearsoni,481.97761448372381
5150,20333,Solomys ponceleti,11785.13674822455
5151,20334,Solomys salamonis,44.462628674703943
5152,20335,Solomys salebrosus,11785.13674822455
5153,20336,Solomys sapientis,3824.6009426586038
5154,136642,Sommeromys macrorhinos,1348.470606688431
5155,135161,Sooretamys angouya,1388842.309565268
5156,41384,Sorex alaskanus,492.0499862426405
5157,29660,Sorex alpinus,422519.8693236236
5158,136814,Sorex antinorii,189654.56853825861
5159,29661,Sorex araneus,13235906.835014131
5160,41385,Sorex arcticus,4534002.2792170253
5161,20396,Sorex arizonae,62194.519288040043
5162,41386,Sorex asper,379205.8429174326
5163,41387,Sorex bairdi,35570.700016311886
5164,41388,Sorex bedfordiae,585189.74266209861
5165,41389,Sorex bendirii,207247.85299037569
5166,41390,Sorex buchariensis,47182.387420564737
5167,29662,Sorex caecutiens,17656010.341201998
5168,41391,Sorex camtschatica,446864.43106476701
5169,20383,Sorex cansulus,8808.222212089775
5170,41392,Sorex cinereus,11571853.60420911
5171,29663,Sorex coronatus,884148.84067479696
5172,20384,Sorex cylindricauda,328366.09435632313
5173,41393,Sorex daphaenodon,8190260.0858142534
5174,41394,Sorex dispar,334221.89416487858
5175,41395,Sorex emarginatus,30454.39609310816
5176,20385,Sorex excelsus,200725.76159330411
5177,41396,Sorex fumeus,1506519.9704649381
5178,41398,Sorex gracillimus,1135970.1227908069
5179,29664,Sorex granarius,69968.786990130931
5180,41399,Sorex haydeni,1160376.639966506
5181,20386,Sorex hosonoi,10546.81190972044
5182,41400,Sorex hoyi,6985259.9986554366
5183,29665,Sorex isodon,12212806.596505759
5184,136339,Sorex ixtlanensis,91819.845658055347
5185,20390,Sorex jacksoni,4929.2981972823754
5186,20387,Sorex kozlovi,67.021281297365519
5187,20388,Sorex leucogaster,2065.833807677272
5188,41401,Sorex longirostris,1643746.336192827
5189,41402,Sorex lyelli,3091.0337331977848
5190,20392,Sorex macrodon,12781.99904465846
5191,136779,Sorex maritimensis,61246.814053077687
5192,136656,Sorex mediopua,56059.484592865803
5193,41403,Sorex merriami,1800271.6971244151
5194,20397,Sorex milleri,11691.85858258579
5195,29666,Sorex minutissimus,17484068.252713751
5196,29667,Sorex minutus,14289750.161223629
5197,41404,Sorex mirabilis,457900.99972341338
5198,41405,Sorex monticola,4519671.6092972849
5199,41406,Sorex nanus,997460.73146743071
5200,136608,Sorex neomexicanus,13600.0415110373
5201,20393,Sorex oreopolus,14769.50476673191
5202,136698,Sorex orizabae,56542.796263350298
5203,41408,Sorex ornatus,194158.78011439799
5204,41409,Sorex pacificus,58287.643253529372
5205,41410,Sorex palustris,6241841.0585728483
5206,41411,Sorex planiceps,27733.63618466098
5207,41412,Sorex portenkoi,121516.13467774951
5208,41413,Sorex preblei,688446.19943775388
5209,20391,Sorex pribilofensis,116.8223907827728
5210,29668,Sorex raddei,245681.82729387251
5211,41414,Sorex roboratus,9304509.238817459
5212,136282,Sorex rohweri,24367.009078023661
5213,20411,Sorex samniticus,157738.66026490141
5214,41415,Sorex satunini,412653.98325576278
5215,41416,Sorex saussurei,87986.10243849775
5216,20394,Sorex sclateri,33.505515951912393
5217,41417,Sorex shinto,27674.553064225489
5218,20389,Sorex sinalis,106974.8165956841
5219,41418,Sorex sonomae,143290.44420289909
5220,20395,Sorex stizodon,20.6795097730419
5221,41419,Sorex tenellus,65721.01350963462
5222,41420,Sorex thibetanus,261532.61094378421
5223,41421,Sorex trowbridgii,377581.65984081267
5224,41422,Sorex tundrensis,15999680.25753987
5225,41423,Sorex ugyunak,1412787.5102968281
5226,41424,Sorex unguiculatus,1193928.0101647349
5227,41425,Sorex vagrans,973379.70304300357
5228,41426,Sorex ventralis,63022.000087265013
5229,136811,Sorex veraecrucis,417047.33361343679
5230,41427,Sorex veraepacis,90679.688527654347
5231,29670,Sorex volnuchini,435336.74464675388
5232,136542,Sorex yukonicus,34833.033078683788
5233,136618,Soricomys kalinga,83.150638077484317
5234,46205609,Soricomys leonardocoi,65.86109064481046
5235,47808962,Soricomys montanus,970.87600727268784
5236,29459,Soricomys musseri,3298.9513903145439
5237,41434,Soriculus nigrescens,136284.86745704871
5238,190871,Sotalia fluviatilis,771599.24507436575
5239,181359,Sotalia guianensis,1890219.955468538
5240,82031425,Sousa chinensis,1074607.1095677351
5241,82031633,Sousa plumbea,493076.64598724712
5242,82031667,Sousa sahulensis,553902.80525629502
5243,20425,Sousa teuszii,175119.2852980406
5244,20427,Spalacopus cyanus,76136.52293028211
5245,97250195,Spalax antiquus,294.26664219549178
5246,20428,Spalax arenarius,2177.1063566062121
5247,20429,Spalax giganteus,25403.56163625963
5248,97249856,Spalax graecus,17564.469040717951
5249,97250154,Spalax istricus,9.0841675475813215
5250,20430,Spalax microphthalmus,718780.51877829002
5251,136581,Spalax uralensis,138506.07999528749
5252,42655,Spalax zemni,170088.89251295349
5253,20468,Speothos venaticus,11389071.13834705
5254,20471,Spermophilopsis leptodactylus,1268535.00281317
5255,20478,Spermophilus alashanicus,487356.65899341658
5256,136490,Spermophilus brevicauda,564440.66148740437
5257,20472,Spermophilus citellus,432582.71096548229
5258,20482,Spermophilus dauricus,1379393.561772652
5259,20483,Spermophilus erythrogenys,1727070.4215449111
5260,20484,Spermophilus fulvus,1851598.184411498
5261,20486,Spermophilus major,629982.61235336773
5262,42470,Spermophilus musicus,1036.681868624064
5263,136231,Spermophilus pallidicauda,699842.7937639954
5264,20490,Spermophilus pygmaeus,1810721.5101967619
5265,136455,Spermophilus ralli,39601.61260148092
5266,20491,Spermophilus relictus,188228.21640925511
5267,20492,Spermophilus suslicus,804395.03951661731
5268,136590,Spermophilus taurensis,17722.68831173539
5269,20496,Spermophilus xanthoprymnus,475244.75196930277
5270,20521,Sphaerias blanfordi,471470.25963897922
5271,20599,Sphaeronycteris toxophyllum,3805188.9003180112
5272,20637,Spilocuscus kraemeri,1892.7791732266551
5273,20636,Spilocuscus maculatus,886128.55235091562
5274,20638,Spilocuscus papuensis,3142.733562294598
5275,20639,Spilocuscus rufoniger,178074.56037575979
5276,136443,Spilocuscus wilsoni,2524.1587171397232
5277,136636,Spilogale angustifrons,777398.02140361315
5278,136797,Spilogale gracilis,3825179.2924531829
5279,41636,Spilogale putorius,2979632.1548850909
5280,41637,Spilogale pygmaea,95505.413476933507
5281,20688,Srilankamys ohiensis,1707.5018113181379
5282,136625,Steatomys bocagei,573972.68898051453
5283,20718,Steatomys caurinus,1058280.3828981619
5284,20719,Steatomys cuppedius,1074999.118669685
5285,20717,Steatomys jacksoni,620.2123206914921
5286,20720,Steatomys krebsii,979348.06488665729
5287,136513,Steatomys opimus,720991.77923269698
5288,20721,Steatomys parvus,1128030.139265632
5289,20722,Steatomys pratensis,3477948.9657847909
5290,20729,Stenella attenuata,209097082.3309409
5291,20730,Stenella clymene,29651041.183180809
5292,20731,Stenella coeruleoalba,251303441.08486551
5293,20732,Stenella frontalis,48441428.397578754
5294,20733,Stenella longirostris,197407328.012925
5295,20738,Steno bredanensis,208483329.70101839
5296,45093,Stenocephalemys albipes,360890.8422634108
5297,20740,Stenocephalemys albocaudata,12140.15158518801
5298,20741,Stenocephalemys griseicauda,38987.800010485138
5299,45096,Stenocephalemys ruppi,4073.135371787012
5300,20743,Stenoderma rufum,9281.0260705948494
5301,20863,Stochomys longicaudatus,1866729.859590746
5302,20890,Strigocuscus celebensis,172973.19093772731
5303,20892,Strigocuscus pelengensis,6411.2647258745637
5304,88154322,Sturnira angeli,3994.9397566688099
5305,20949,Sturnira aratathomasi,72660.559539232767
5306,88152001,Sturnira bakeri,12344.80456681232
5307,20950,Sturnira bidens,705301.29772434873
5308,20951,Sturnira bogotensis,501248.16848398611
5309,88152206,Sturnira burtonlimi,688.89224088127253
5310,20952,Sturnira erythromos,2534350.3882668298
5311,88154577,Sturnira hondurensis,420201.36171516048
5312,88159599,Sturnira koopmanhilli,44227.488902672107
5313,88159688,Sturnira lilium,4859609.2945446027
5314,88159722,Sturnira ludovici,1216332.7897428591
5315,20955,Sturnira luisi,340291.09703651379
5316,20956,Sturnira magna,1568040.8574611291
5317,136591,Sturnira mistratensis,2274.1144530886281
5318,20957,Sturnira mordax,28315.665026081158
5319,20958,Sturnira nana,2319.440372615863
5320,136494,Sturnira oporaphilum,1015585.9275850269
5321,88154376,Sturnira parvidens,1344870.98444967
5322,88154558,Sturnira paulsoni,1260.6782388940071
5323,88159664,Sturnira perla,6126.4628277275988
5324,136778,Sturnira sorianoi,25210.915126940741
5325,20960,Sturnira tildae,10660747.41210594
5326,136534,Styloctenium mindorensis,485.34824996747233
5327,21100,Styloctenium wallacei,170647.35417653501
5328,21101,Stylodipus andrewsi,941221.05384284991
5329,21102,Stylodipus sungorus,61396.693327615161
5330,21103,Stylodipus telum,1341010.430599343
5331,85537971,Submyotodon latirostris,7425.7479706953764
5332,136224,Suncus aequatorius,491.26061248272248
5333,21141,Suncus ater,571.7924990553978
5334,21142,Suncus dayi,209.34093540132869
5335,90389138,Suncus etruscus,3765459.2344310409
5336,21143,Suncus fellowesgordoni,542.2234545636976
5337,21144,Suncus hosei,12477.739914446251
5338,45954392,Suncus hututsi,31098.742979461818
5339,41437,Suncus infinitesimus,131985.42856989431
5340,41438,Suncus lixus,1437673.3334420179
5341,21145,Suncus malayanus,171595.86872991329
5342,41446,Suncus megalura,4239992.6872897698
5343,21146,Suncus mertensi,28.325799166651041
5344,21147,Suncus montanus,5369.6166867935399
5345,41440,Suncus murinus,9424726.5355833787
5346,21140,Suncus remyi,150166.45455464389
5347,41441,Suncus stoliczkanus,1280337.8476884449
5348,41442,Suncus varilla,2014131.3513771391
5349,21148,Suncus zeylanicus,456.49166482713588
5350,21150,Sundamys infraluteus,102571.7563898938
5351,21151,Sundamys maxi,5127.6409508232628
5352,21152,Sundamys muelleri,1408489.949626097
5353,21153,Sundasciurus brookei,259522.74826967201
5354,42565,Sundasciurus davensis,193.68660257911611
5355,21154,Sundasciurus fraterculus,6004.2607382318702
5356,21155,Sundasciurus hippurus,1314932.0150714931
5357,42566,Sundasciurus hoogstraali,943.55169691516517
5358,21156,Sundasciurus jentinki,50302.073274424547
5359,21157,Sundasciurus juvencus,7784.6078119102103
5360,21158,Sundasciurus lowii,1335061.6966663899
5361,42567,Sundasciurus mindanensis,94133.377234421641
5362,21159,Sundasciurus moellendorffi,527.18814192026957
5363,21160,Sundasciurus philippinensis,120457.56773801699
5364,21161,Sundasciurus rabori,850.3463326976339
5365,21162,Sundasciurus samarensis,19561.71228188265
5366,21163,Sundasciurus steerii,3901.1665418597622
5367,21164,Sundasciurus tenuis,1210112.5048592619
5368,21134,Surdisorex norae,3057.8516612680769
5369,21135,Surdisorex polulus,962.08861531968444
