OBJECTID,id_no,binomial,Shape_Length,Shape_Area,original_area_km2
3084,57207,Phrynopus dagmarae,1.430479055,0.09816174,1190.861521
3085,57208,Niceforonia fallaciosa,0.795188149,0.017865761,218.1085574
3086,57209,Lynchius flavomaculatus,5.386575095,0.597155873,7333.422962
3087,57210,Phrynopus heimorum,0.102311555,0.000832959,10.10139948
3088,57211,Phrynopus horstpauli,1.070410014,0.021204749,257.0912969
3089,57212,Microkayla iatamasi,0.383241331,0.007723314,90.9024013
3090,57213,Phrynopus juninensis,0.109902682,0.000961152,11.61096232
3091,57214,Phrynopus kauneorum,0.723287329,0.025290569,306.8885116
3092,57215,Microkayla kempffi,0.718908672,0.030123292,353.6658104
3093,57217,Niceforonia lucida,0.814384935,0.017398474,208.8555757
3094,57218,Phrynopus montium,0.221475017,0.002089819,25.24840948
3095,57219,Niceforonia nana,3.724702663,0.23319059,2854.621786
3096,57220,Lynchius nebulanastes,0.31907778,0.005412187,66.33912601
3097,57221,Lynchius parkeri,0.463192741,0.011139943,136.5202344
3098,57222,Niceforonia peraccai,2.560946335,0.051796037,637.5544368
3099,57223,Oreobates pereger,0.616653685,0.013415825,161.0512383
3100,57224,Phrynopus peruanus,0.10104868,0.000812532,9.810864268
3101,57225,Psychrophrynella usurpator,0.306640383,0.00514125,61.66350691
3102,57226,Microkayla pinguis,0.108148006,0.000930705,10.97944679
3103,57227,Pristimantis simonsii,4.090685444,0.142278747,1738.799455
3104,57229,Phrynopus thompsoni,0.107881428,0.000926123,11.29185303
3105,57230,Microkayla wettsteini,0.260710607,0.005408745,63.9661072
3106,57231,Noblella carrascoicola,2.200619691,0.148180818,1741.078206
3107,57232,Noblella heyeri,9.331253108,1.447065552,17745.57667
3108,57233,Noblella lochites,9.830651019,0.829583629,10199.9068
3109,57234,Noblella lynchi,0.33350808,0.002619691,32.05290342
3110,57235,Noblella myrmecoides,32.69489607,46.31348354,563517.0591
3111,57236,Noblella ritarasquinae,2.603541914,0.160584989,1889.044858
3112,57237,Physalaemus aguirrei,12.26793294,4.874278505,56841.24055
3113,57238,Physalaemus albifrons,34.89118615,58.1983061,705901.457
3114,57239,Physalaemus albonotatus,62.28420688,153.9413836,1773514.726
3115,57240,Physalaemus atlanticus,0.104237932,0.000432951,4.901346715
3116,57241,Physalaemus barrioi,0.384473899,0.011762857,133.8810393
3117,57242,Physalaemus biligonigerus,82.11095705,202.3865775,2234304.742
3118,57243,Physalaemus bokermanni,0.345093509,0.009476603,107.0193791
3119,57244,Physalaemus caete,1.912176134,0.254791174,3096.109628
3120,57245,Physalaemus centralis,58.96024943,153.3773639,1797331.59
3121,57246,Physalaemus cicada,22.28422735,22.07312659,266645.2645
3122,57247,Engystomops coloradorum,1.826733529,0.096153505,1183.552528
3123,57248,Physalaemus crombiei,17.59929938,6.731901909,79056.09856
3124,57249,Physalaemus cuqui,14.72027858,8.998801382,102136.3033
3125,57250,Physalaemus cuvieri,189.2397533,612.4452806,7282956.463
3126,57251,Physalaemus deimaticus,1.368651277,0.122205588,1420.268392
3127,57252,Physalaemus ephippifer,88.64591527,170.7877138,2097285.243
3128,57253,Physalaemus erythros,0.104336483,0.000866266,10.00922333
3129,57254,Physalaemus evangelistai,2.10674118,0.251868563,2924.289913
3130,57255,Physalaemus fernandezae,26.38107369,4.570326864,45813.05508
3131,57256,Physalaemus fischeri,43.14504601,34.61006296,422301.9772
3132,57257,Physalaemus marmoratus,58.1215779,173.8485615,2034661.133
3133,57258,Physalaemus gracilis,55.7338724,50.3047228,542093.7017
3134,57259,Physalaemus henselii,34.15814417,47.24137872,500354.6609
3135,57260,Physalaemus jordanensis,3.516879329,0.788406988,8985.459756
3136,57261,Physalaemus kroyeri,25.604371,23.63587195,285168.0435
3137,57262,Physalaemus lisei,8.906357902,5.302568789,57482.47536
3138,57263,Physalaemus maculiventris,25.82749487,10.27033139,116118.369
3139,57264,Engystomops montubio,5.755237604,1.264392584,15560.3736
3140,57265,Physalaemus moreirae,2.398307164,0.307721787,3472.722087
3141,57266,Physalaemus nanus,8.691899128,3.472612415,37975.26212
3142,57267,Physalaemus nattereri,63.01496491,196.7126195,2307187.705
3143,57268,Physalaemus obtectus,7.331627854,1.816578855,21119.99366
3144,57269,Physalaemus olfersii,38.32393388,19.24881745,218505.1887
3145,57270,Engystomops petersi,35.25485394,32.55276419,400143.8264
3146,57271,Engystomops pustulatus,18.55165119,1.940595228,23877.94894
3147,57272,Engystomops pustulosus,171.5717545,73.89242516,894865.6471
3148,57273,Engystomops randi,4.027203956,0.407697522,5012.460107
3149,57274,Physalaemus riograndensis,64.43322338,47.78857468,511905.4141
3150,57275,Physalaemus rupestris,0.337601752,0.009069608,103.9793695
3151,57276,Physalaemus santafecinus,15.72310131,8.067320946,87322.69615
3152,57277,Physalaemus signifer,36.33558364,11.11125207,129142.1117
3153,57278,Physalaemus soaresi,0.201242672,0.003222695,36.60935386
3154,57279,Physalaemus spiniger,11.38150463,1.331837803,14979.1838
3155,57280,Phyzelaphryne miriamae,40.58401961,95.44837675,1167037.372
3156,57281,Pleurodema bibroni,36.83770423,29.25277842,310373.9256
3157,57282,Pleurodema borellii,22.70626311,15.90970318,175258.5313
3158,57283,Pleurodema brachyops,109.5488366,72.95461592,890553.1672
3159,57284,Pleurodema bufoninum,75.74901309,74.06014751,650754.6531
3160,57285,Pleurodema cinereum,25.17489101,22.29848498,259839.5917
3161,57286,Pleurodema diplolister,41.9381112,114.6327501,1388633.211
3162,57287,Pleurodema guayapae,20.17601478,12.16338914,130776.5105
3163,57288,Pleurodema kriegi,2.934444276,0.264146982,2778.172181
3164,57289,Pleurodema marmoratum,50.46124183,38.57380268,454299.4481
3165,57290,Pleurodema nebulosum,47.75373944,56.19128312,575751.6127
3166,57291,Pleurodema thaul,73.14329258,28.319535,274369.4694
3167,57292,Pleurodema tucumanum,29.05022455,24.6561416,265510.4522
3168,57293,Proceratophrys appendiculata,35.5488708,8.895843432,101026.679
3169,57294,Proceratophrys avelinoi,19.55741485,21.66659846,241785.672
3170,57295,Proceratophrys bigibbosa,9.769013886,2.794682213,30208.34175
3171,57296,Proceratophrys boiei,79.71772577,55.4541466,643505.1541
3172,57297,Proceratophrys brauni,6.000463639,0.924552849,10048.79191
3173,57298,Proceratophrys concavitympanum,0.588703619,0.02757862,332.7007942
3174,57299,Proceratophrys cristiceps,26.53777409,50.29428499,611989.7208
3175,57300,Proceratophrys cururu,1.229650872,0.110103928,1279.479591
3176,57301,Proceratophrys fryi,9.433928884,5.962897411,68611.88107
3177,57302,Proceratophrys goyana,9.72094911,3.495041665,41620.85702
3178,57303,Proceratophrys laticeps,20.05872486,6.527642262,76709.62925
3179,57304,Proceratophrys melanopogon,10.35603585,1.378263543,15675.04486
3180,57305,Proceratophrys moehringi,2.636540889,0.483214026,5599.170637
3181,57306,Proceratophrys palustris,1.002832233,0.079408843,909.8848189
3182,57307,Proceratophrys phyllostomus,0.367426659,0.010742873,123.9089479
3183,57308,Proceratophrys schirchi,31.47325012,9.725160741,113364.8943
3184,57309,Proceratophrys subguttata,7.233021568,1.612165401,17641.65794
3185,57310,Pseudopaludicola boliviana,111.183824,338.1831136,4069773.479
3186,57311,Pseudopaludicola canga,4.237123844,0.694501754,8509.586307
3187,57312,Pseudopaludicola ceratophyes,22.77395448,37.9439338,464572.4946
3188,57313,Pseudopaludicola falcipes,88.98783394,148.7707785,1643206.141
3189,57314,Pseudopaludicola llanera,39.69450565,35.41284717,432232.2013
3190,57315,Pseudopaludicola mineira,1.343598766,0.13358135,1552.303492
3191,57316,Pseudopaludicola mirandae,0.733542825,0.042818363,468.6911283
3192,57317,Pseudopaludicola mystacalis,89.2234458,226.7730398,2616674.632
3193,57318,Pseudopaludicola pusilla,25.78904079,5.216337249,63331.80648
3194,57319,Pseudopaludicola riopiedadensis,0.365757639,0.010645496,122.5089707
3195,57320,Pseudopaludicola saltica,36.68825333,82.22917051,956911.7195
3196,57321,Pseudopaludicola ternetzi,24.15835744,28.42452792,339973.2807
3197,57322,Rupirana cardosoi,5.527998008,1.320481215,15884.79209
3198,57323,Scythrophrys sawayae,4.305099401,0.839794037,9311.076082
3199,57324,Telmatobius arequipensis,5.999769881,1.750568981,20729.81751
3200,57325,Telmatobius atahualpai,4.000716212,0.482491884,5896.873435
3201,57326,Telmatobius bolivianus,5.880868757,0.506920329,6005.800539
3202,57327,Telmatobius brevipes,4.324484165,0.718277853,8766.331029
3203,57328,Telmatobius brevirostris,1.185387852,0.090437353,1096.748799
3204,57329,Telmatobius carrillae,6.914319893,1.243420413,15063.50981
3205,57330,Telmatobius ceiorum,1.915673348,0.168192783,1844.922128
3206,57331,Telmatobius cirrhacelis,0.105814548,0.000652166,8.008677367
3207,57332,Telmatobius colanensis,0.102848675,0.000841728,10.31434593
3208,57333,Telmatobius contrerasi,0.580065788,0.015756671,169.0340527
3209,57334,Telmatobius culeus,12.01218861,0.713182611,8452.397793
3210,57335,Telmatobius dankoi,0.026215486,9.1579E-06,0.104344931
3211,57336,Telmatobius degener,0.103243608,0.000848214,10.3419699
3212,57337,Telmatobius edaphonastes,1.872221553,0.083182811,977.2651233
3213,57338,Telmatobius fronteriensis,0.108398378,0.000935019,10.76321284
3214,57339,Telmatobius gigas,1.747213503,0.081994726,960.8803408
3215,57340,Telmatobius hauthali,0.392397156,0.009083071,99.65222704
3216,57341,Telmatobius hockingi,0.103751197,0.000856566,10.4331082
3217,57342,Telmatobius huayra,5.408709113,1.467230271,16770.02985
3218,57343,Telmatobius hypselocephalus,0.354505388,0.010000719,112.8116756
3219,57344,Telmatobius ignavus,0.727863758,0.041453785,508.1337396
3220,57345,Telmatobius intermedius,0.446796802,0.006575925,78.36432886
3221,57346,Telmatobius jelskii,13.01636401,2.995157928,35879.25633
3222,57347,Telmatobius laticeps,0.865870998,0.039693857,437.224418
3223,57348,Telmatobius latirostris,0.521944405,0.00876481,107.2216691
3224,57349,Telmatobius marmoratus,19.51063984,14.22102066,167808.368
3225,57350,Telmatobius mayoloi,0.729487501,0.041151461,498.9846262
3226,57351,Telmatobius necopinus,0.102950316,0.000843393,10.3271263
3227,57352,Telmatobius niger,4.569376065,0.483782574,5948.741994
3228,57353,Telmatobius oxycephalus,2.134415443,0.047449547,537.2720661
3229,57354,Telmatobius philippii,0.430198075,0.013059237,150.154988
3230,57355,Telmatobius pinguiculus,1.36953586,0.084866792,929.4752376
3231,57356,Telmatobius pisanoi,1.170865831,0.060488736,667.6993972
3232,57357,Telmatobius platycephalus,0.678391265,0.022294022,251.6282891
3233,57358,Telmatobius rimac,7.512066241,1.320471958,15931.66908
3234,57359,Telmatobius schreiteri,2.975489053,0.319499918,3454.235342
3235,57360,Telmatobius scrocchii,0.265470521,0.001777483,19.50175013
3236,57361,Telmatobius sibiricus,1.931107723,0.117659713,1381.306178
3237,57362,Telmatobius simonsi,9.798070405,4.88485704,56973.43139
3238,57363,Telmatobius stephani,1.338243822,0.109331566,1188.847717
3239,57364,Telmatobius thompsoni,0.103243609,0.000848214,10.34196925
3240,57365,Telmatobius truebae,2.831071856,0.297751064,3641.622453
3241,57366,Telmatobius vellardi,1.034678338,0.013902012,170.753443
3242,57367,Telmatobius verrucosus,5.86807542,0.383124229,4542.152911
3243,57368,Telmatobius vilamensis,0.102787359,0.000840724,9.554513766
3244,57369,Telmatobius yuracare,3.503006024,0.186246256,2190.375275
3245,57370,Thoropa megatympanum,6.309679022,1.889630421,22061.89008
3246,57371,Thoropa miliaris,46.59680389,42.88657592,500341.9177
3247,57372,Thoropa saxatilis,3.922937675,0.452118256,4881.529594
3248,57373,Leptodactylus discodactylus,52.69302883,88.43056256,1083373.354
3249,57374,Zachaenus carvalhoi,0.072211519,0.000414946,4.80920215
3250,57375,Zachaenus parvulus,5.265314872,0.677934454,7737.172323
3251,57377,Lechriodus aganoposis,19.63092971,5.460032774,66826.80694
3252,57378,Lechriodus melanopyga,93.18231858,27.45297083,335703.2723
3253,57379,Lechriodus platyceps,72.72578176,1.67702935,20615.8347
3254,57380,Mixophyes hihihorlo,0.238507533,0.004526717,55.40734213
3255,57381,Philoria pughi,2.168538948,0.318514804,3428.469393
3256,57382,Philoria richmondensis,1.144627925,0.089104299,966.1127757
3257,57383,Aglyptodactylus laticeps,4.47739001,0.172646329,2021.951797
3258,57385,Aglyptodactylus securifer,53.76509196,9.926541619,116789.8189
3259,57386,Boophis albilabris,27.60463437,7.077436113,82695.55386
3260,57387,Boophis albipunctatus,20.34018007,2.626940435,30209.27009
3261,57388,Boophis andohahela,19.09136924,0.692351978,7853.748857
3262,57389,Boophis andreonei,6.259976171,0.685519954,8190.078
3263,57390,Boophis anjanaharibeensis,3.413612313,0.235440823,2805.885206
3264,57391,Boophis ankaratra,10.23095756,2.699222695,31292.17114
3265,57392,Boophis blommersae,2.88959642,0.200504161,2397.068905
3266,57394,Boophis bottae,11.29731315,1.516452286,17626.67828
3267,57396,Boophis burgeri,0.335104596,0.003340119,38.93697415
3268,57397,Boophis doulioti,38.79562763,21.17677821,243886.2462
3269,57399,Boophis englaenderi,6.488680948,0.460956308,5480.955798
3270,57400,Boophis erythrodactylus,9.943797822,1.217798472,14122.69225
3271,57401,Boophis feonnyala,2.668988899,0.236673536,2750.430956
3272,57403,Boophis guibei,8.518257579,1.0559897,12246.01819
3273,57404,Boophis haematopus,2.266779622,0.25127256,2815.978771
3274,57407,Boophis jaegeri,1.762358845,0.032679351,391.3186545
3275,57408,Boophis laurenti,0.868721979,0.027151229,309.9630133
3276,57409,Boophis liami,0.219264798,0.00295194,34.41054902
3277,57410,Boophis luteus,19.43804865,3.505003226,40589.21626
3278,57412,Boophis majori,5.89699248,0.273258062,3132.100863
3279,57413,Boophis mandraka,0.354756278,0.010014879,116.7766031
3280,57414,Boophis marojezensis,20.25027755,3.698233826,43463.16681
3281,57415,Boophis microtympanum,9.861942483,2.641037272,30496.48856
3282,57416,Boophis miniatus,19.09136924,0.692351978,7853.748857
3283,57418,Boophis opisthodon,25.90526596,3.570364336,41266.5327
3284,57419,Boophis pauliani,14.05089311,3.976701632,45448.6427
3285,57420,Boophis periegetes,18.35261514,0.800442338,9077.753344
3286,57421,Boophis picturatus,11.59734045,2.440706644,28017.0315
3287,57422,Boophis pyrrhus,12.41805786,2.536107097,29571.08503
3288,57423,Boophis rappiodes,13.91928871,2.775563026,31801.26696
3289,57424,Boophis reticulatus,28.90102141,5.360986148,62350.44772
3290,57426,Boophis rufioculis,6.047786324,1.368314474,15880.57673
3291,57427,Boophis schuboeae,2.254812201,0.035258132,405.2871928
3292,57428,Boophis septentrionalis,10.90856278,1.518990264,18112.67063
3293,57429,Boophis sibilans,53.30183426,2.766985121,32359.64327
3294,57430,Boophis solomaso,0.51806887,0.006087981,71.14767404
3295,57431,Boophis tasymena,19.70679109,5.251849059,60482.4038
3296,57432,Boophis tephraeomystax,33.88331179,9.560864768,112288.3917
3297,57433,Boophis viridis,21.35063091,5.540174427,64247.53017
3298,57434,Boophis vittatus,6.60738219,0.980249196,11694.62457
3299,57435,Boophis williamsi,0.21427502,0.00109801,12.77122136
3300,57436,Boophis xerophilus,20.04238471,5.608377789,63546.65091
3301,57437,Laliostoma labrosum,64.13539815,26.64311071,307700.3555
3302,57438,Mantella baroni,10.19222294,2.846191901,32899.36837
3303,57439,Mantella bernhardi,6.627224182,1.085364758,12373.08838
3304,57440,Mantella betsileo,23.04131044,7.276542901,84840.57762
3305,57441,Mantella cowanii,0.994860213,0.021859753,252.5563056
3306,57442,Mantella crocea,1.786839019,0.045879002,535.9374123
3307,57443,Mantella expectata,2.694451289,0.097863635,1112.303636
3308,57444,Mantella haraldmeieri,3.378183066,0.176100552,1976.349262
3309,57445,Mantella laevigata,11.03893836,1.48493494,17602.26973
3310,57446,Mantella madagascariensis,7.018088134,0.45037811,5208.682832
3311,57447,Mantella manery,0.491164084,0.004647701,55.60005764
3312,57448,Mantella milotympanum,0.337247461,0.005589063,65.31162799
3313,57449,Mantella nigricans,16.59560883,3.846708903,45585.71295
3314,57450,Mantella pulchra,9.51233972,1.127649645,13262.93984
3315,57451,Mantella viridis,1.459546097,0.066739559,802.8624406
3316,57452,Mantidactylus aerumnalis,19.42228523,1.579163633,18112.72392
3317,57453,Spinomantis aglavei,26.47987186,7.862118557,91637.79906
3318,57454,Mantidactylus albofrenatus,1.462744001,0.158768107,1848.884972
3319,57455,Guibemantis albolineatus,7.867534652,0.905629193,10393.82122
3320,57456,Mantidactylus alutus,8.891468408,2.916490935,33764.56794
3321,57457,Mantidactylus ambohimitombi,0.531678631,0.022494561,260.378864
3322,57458,Gephyromantis ambohitra,4.837603108,0.385650445,4609.657375
3323,57459,Mantidactylus ambreensis,6.238240067,0.811917833,9698.010628
3324,57460,Mantidactylus argenteus,26.82081437,2.216355682,25689.65516
3325,57461,Gephyromantis asper,11.2521653,2.980058552,34749.1817
3326,57462,Spinomantis bertini,21.37289898,0.748917096,8490.273525
3327,57463,Mantidactylus betsileanus,31.4160405,7.542054997,87415.06925
3328,57465,Mantidactylus biporus,31.88536476,7.736539324,90071.82034
3329,57466,Gephyromantis blanci,7.47810603,1.58633196,18076.34574
3330,57467,Blommersia blommersae,7.387808376,1.53099577,17728.06643
3331,57469,Mantidactylus brevipalmatus,10.00196582,3.400694718,39368.28567
3332,57470,Spinomantis brunae,2.015393289,0.119456029,1338.781013
3333,57471,Mantidactylus charlotteae,28.46201519,5.679518945,65893.43678
3334,57472,Gephyromantis cornutus,5.01534011,0.249517108,2911.844676
3335,57473,Gephyromantis corvus,1.928927776,0.084468461,963.5175692
3336,57474,Mantidactylus curtus,37.21293201,19.42956147,225208.1552
3337,57475,Gephyromantis decaryi,7.564836537,1.754374379,20003.24672
3338,57476,Guibemantis depressiceps,26.61438365,11.61523845,134507.9026
3339,57477,Blommersia domerguei,10.92758914,4.452498374,51577.47321
3340,57478,Gephyromantis eiselti,1.359134739,0.050220157,585.7382021
3341,57479,Spinomantis elegans,13.34940744,0.976068758,11045.01975
3342,57480,Gephyromantis enki,4.803640318,0.639066829,7312.149817
3343,57481,Mantidactylus femoralis,34.19884387,16.21335364,189204.5653
3344,57482,Spinomantis fimbriatus,12.02862994,2.968477225,35068.37977
3345,57483,Guibemantis flavobrunneus,20.42966434,5.341305314,62484.63691
3346,57484,Mantidactylus grandidieri,34.20716995,2.822466963,32649.52603
3347,57485,Blommersia grandisonae,23.76103315,5.551601943,64723.12814
3348,57486,Gephyromantis granulatus,8.615628804,1.177215489,14038.22506
3349,57487,Spinomantis guibei,3.836451119,0.156555815,1760.078035
3350,57488,Mantidactylus guttulatus,31.1099709,3.456872926,40565.09685
3351,57489,Gephyromantis horridus,2.928801135,0.083767744,1003.382924
3352,57490,Guibemantis kathrinae,0.978056277,0.038161118,449.5291101
3353,57491,Blommersia kely,4.050793185,0.796888248,9244.491972
3354,57492,Gephyromantis klemmeri,2.413498656,0.112072137,1336.427531
3355,57493,Gephyromantis leucocephalus,4.986424705,0.96543908,10854.37658
3356,57494,Gephyromantis leucomaculatus,10.74800627,1.637534718,19420.09223
3357,57495,Guibemantis liber,33.40533544,12.36748351,143672.5788
3358,57496,Mantidactylus lugubris,27.45790426,9.016447439,104217.3284
3359,57497,Gephyromantis luteus,30.39379201,6.326962676,73778.08874
3360,57498,Mantidactylus madecassus,1.479272217,0.109295644,1247.823337
3361,57499,Wakea madinika,0.060426241,0.000290546,3.473731163
3362,57500,Mantidactylus majori,12.42147368,3.015143741,34407.79584
3363,57501,Gephyromantis malagasius,17.42553552,5.314831886,62052.0291
3364,57502,Spinomantis massi,4.241994653,0.647108447,7734.390911
3365,57503,Mantidactylus melanopleura,25.496872,8.202511714,95067.77148
3366,57504,Spinomantis microtis,2.9012278,0.12920315,1450.280198
3367,57505,Boehmantis microtympanum,4.026825189,0.421354066,4734.588417
3368,57506,Mantidactylus mocquardi,29.02531524,11.28902307,131716.8855
3369,57507,Gephyromantis moseri,14.66821944,3.224824623,38142.81752
3370,57508,Mantidactylus opiparis,24.18174192,6.381437907,74905.47675
3371,57509,Mantidactylus pauliani,0.162444135,0.00051183,5.952967481
3372,57510,Spinomantis peraccae,26.26837862,8.630949901,100390.6666
3373,57511,Spinomantis phantasticus,11.31898525,2.637105799,31120.99419
3374,57512,Gephyromantis plicifer,18.93331851,0.907546953,10294.19979
3375,57513,Gephyromantis pseudoasper,13.10078673,1.712883292,20435.98058
3376,57514,Guibemantis pulcher,24.09769173,5.399565585,62859.29196
3377,57515,Guibemantis punctatus,0.405604388,0.004224999,49.47931433
3378,57516,Gephyromantis redimitus,22.78522126,4.4398782,51890.55441
3379,57517,Gephyromantis rivicola,4.471721536,0.706763597,8412.904923
3380,57518,Gephyromantis salegy,4.225738866,0.339387532,4037.460579
3381,57519,Blommersia sarotra,3.23767285,0.520487946,6079.643795
3382,57520,Gephyromantis schilfi,4.948148781,0.304818243,3639.507646
3383,57521,Gephyromantis sculpturatus,10.92804193,1.475171254,17142.51144
3384,57522,Gephyromantis silvanus,4.25197001,0.258912632,3068.0737
3385,57523,Gephyromantis spiniferus,15.38808057,0.660506547,7462.232974
3386,57524,Gephyromantis striatus,7.355508019,0.877703239,10455.97195
3387,57525,Gephyromantis tandroka,5.820203603,0.371047401,4431.215725
3388,57526,Gephyromantis thelenae,1.359134739,0.050220157,585.7382021
3389,57527,Guibemantis tornieri,17.98524714,5.35935739,61570.72838
3390,57528,Mantidactylus tricinctus,4.324115095,0.600365851,6752.498042
3391,57529,Gephyromantis tschenki,15.48580781,0.968968404,11082.66587
3392,57530,Mantidactylus ulcerosus,31.1184561,4.31015476,50480.27625
3393,57531,Gephyromantis ventrimaculatus,14.42072694,2.811885516,32194.75442
3394,57532,Gephyromantis webbi,3.847614958,0.209790275,2489.12113
3395,57533,Blommersia wittei,40.09620662,5.805964838,69114.35524
3396,57534,Gephyromantis zavona,2.12112086,0.25200375,3012.95698
3397,57535,Mantidactylus zipperi,11.43652762,3.781034505,43952.61527
3398,57536,Mantidactylus zolitschka,0.548569164,0.023946492,279.2127829
3399,57537,Megophrys carinense,334.3830458,12.68465961,148226.1241
3400,57538,Megophrys chuannanensis,1.578515121,0.086422469,936.7686705
3401,57539,Megophrys feae,829.7854369,29.97481067,343348.7537
3402,57540,Megophrys intermedia,119.8878508,2.3110988,27605.22957
3403,57541,Megophrys platyparietus,39.47889116,71.70889533,793260.283
3404,57542,Leptobrachella baluensis,7.221016588,0.650173598,7972.016009
3405,57543,Leptobrachella brevicrus,1.23596911,0.044945858,551.8710361
3406,57545,Leptobrachella natunae,2.501421758,0.133695413,1641.919214
3407,57546,Leptobrachella palmata,0.201724947,0.002144304,26.26616299
3408,57547,Leptobrachella parva,9.203957288,0.933078188,11440.67184
3409,57548,Leptobrachella serasanae,4.030359755,0.401333464,4936.212609
3410,57550,Leptobrachium banae,64.00106313,1.544197523,18358.07224
3411,57551,Leptobrachium chapaense,365.4024673,30.76393909,353370.6346
3412,57552,Leptobrachium gunungense,0.743204519,0.032274053,395.0535941
3413,57553,Leptobrachium hainanense,4.195864984,1.013059717,11818.71382
3414,57555,Leptobrachium hendricksoni,45.50084858,14.72991752,180730.8702
3415,57556,Leptobrachium montanum,13.22127062,2.161787656,26539.32407
3416,57558,Leptobrachium pullum,120.2053212,4.868148934,58196.73877
3417,57559,Leptobrachium smithi,42.20844887,17.40723113,206545.9432
3418,57560,Leptobrachium xanthospilum,28.75605475,0.609526243,7272.577504
3419,57561,Leptobrachella alpina,7.237882381,0.392466603,4407.046863
3420,57562,Leptobrachella arayai,5.099117605,0.266708513,3267.555311
3421,57563,Leptobrachella bourreti,0.308040752,0.007550843,86.16716492
3422,57567,Leptobrachella heteropus,7.878111871,4.160665666,51040.93462
3423,57569,Leptobrachella maura,0.536947705,0.021291147,260.6386657
3424,57570,Leptobrachella nahangensis,1.299598142,0.113574695,1295.265227
3425,57571,Leptobrachella oshanensis,34.37212674,10.41964528,111750.2314
3426,57572,Leptobrachella pelodytoides,64.97119705,54.82127466,640860.7736
3427,57573,Leptobrachella picta,8.131851688,1.477540503,18121.73708
3428,57574,Leptobrachella pluvialis,12.77604082,0.050835436,579.1358413
3429,57575,Leptobrachella sungi,179.4813683,2.840969942,32418.41726
3430,57576,Leptobrachella tuberosa,83.75397623,2.254611491,26811.0329
3431,57577,Leptobrachella ventripunctata,0.557794886,0.02436803,277.8739477
3432,57578,Megophrys edwardinae,5.701012696,0.787416572,9675.444463
3433,57579,Megophrys kobayashii,4.040698792,0.282228443,3456.835991
3434,57580,Megophrys ligayae,4.632841199,0.201824847,2450.651587
3435,57581,Megophrys montana,20.43299491,1.612126425,19685.21859
3436,57582,Megophrys nasuta,260.8457651,80.39168672,988325.7833
3437,57583,Megophrys stejnegeri,19.83402411,1.233315451,15009.442
3438,57585,Megophrys hansi,91.88105422,6.423457033,75873.01251
3439,57586,Megophrys microstoma,1091.471794,39.39447386,451283.323
3440,57587,Megophrys koui,41.84658201,13.33082926,154753.7411
3441,57588,Oreolalax chuanbeiensis,2.790022843,0.366180428,3829.253634
3442,57589,Oreolalax granulosus,4.740284341,1.475954375,16633.68324
3443,57590,Oreolalax jingdongensis,4.774007843,1.463113448,16481.86602
3444,57591,Oreolalax liangbeiensis,0.08843521,0.000622332,6.74852213
3445,57592,Oreolalax lichuanensis,17.16916963,8.79625727,94754.55936
3446,57593,Oreolalax major,11.92967502,3.993372916,42384.31114
3447,57594,Oreolalax multipunctatus,2.345164644,0.386171301,4142.750147
3448,57595,Oreolalax nanjiangensis,0.425527,0.003603462,37.54715724
3449,57596,Oreolalax omeimontis,2.058326066,0.270491089,2901.257593
3450,57597,Oreolalax pingii,1.892867104,0.213862157,2325.745662
3451,57598,Oreolalax popei,15.16717501,3.261473519,34240.88788
3452,57599,Oreolalax puxiongensis,1.242596175,0.11510441,1248.614183
3453,57600,Oreolalax rhodostigmatus,22.5973714,19.08564571,206267.093
3454,57601,Oreolalax rugosus,13.71875154,3.712532978,40758.5989
3455,57602,Oreolalax schmidti,7.232648698,2.374057027,25470.72696
3456,57603,Oreolalax weigoldi,0.106133716,0.000896358,9.613640229
3457,57604,Oreolalax xiangchengensis,6.290700286,2.583188246,28066.29852
3458,57605,Scutiger adungensis,0.670679901,0.021939589,238.5942589
3459,57607,Scutiger boulengeri,65.14730915,66.50695985,703231.8111
3460,57608,Scutiger brevipes,0.152904438,0.001860456,19.71539032
3461,57609,Scutiger chintingensis,3.757017188,0.545604199,5827.964388
3462,57610,Scutiger glandulatus,18.41586551,12.08242886,128220.2344
3463,57611,Scutiger gongshanensis,5.389904171,0.48465,5300.353367
3464,57612,Scutiger jiulongensis,1.78184513,0.247656341,2664.217477
3465,57613,Scutiger liupanensis,1.859462288,0.219825244,2210.985191
3466,57614,Scutiger maculatus,2.410120269,0.21707916,2288.150121
3467,57616,Scutiger muliensis,1.926038909,0.262938291,2859.783672
3468,57617,Scutiger nepalensis,6.981754608,2.998427966,32298.46176
3469,57618,Scutiger ningshanensis,7.491549375,1.183833168,12171.72637
3470,57619,Scutiger nyingchiensis,43.89157586,22.47591398,234378.6669
3471,57620,Scutiger pingwuensis,2.336633606,0.412156692,4280.819635
3472,57622,Scutiger sikimmensis,21.82571858,9.514312959,103584.2867
3473,57623,Scutiger tuberculatus,4.721547186,1.186187233,12890.17079
3474,57624,Leptobrachium ailaonicum,4.556978094,1.21606174,13695.29311
3475,57625,Leptobrachium boringii,17.67215046,6.110184442,65816.67419
3476,57626,Leptobrachium echinatum,0.867390268,0.059869854,683.089361
3477,57627,Leptobrachium leishanense,1.846992199,0.26021613,2876.859993
3478,57628,Leptobrachium liui,30.73347103,24.26333145,269450.3386
3479,57629,Megophrys aceras,18.38075648,9.639179059,118067.8016
